45.507	237.3272	ORPO
45.5788	237.35	ORPT
43.2984	236.6508	ORRB
44.2698	238.8201	ORRD
44.1642	240.9412	ORS1
44.1641	240.9416	ORS2
44.6253	235.9512	ORSB
44.3977	237.2724	ORSH
44.973	237.0447	ORSL
44.9729	237.0446	ORSM
44.5583	236.8889	ORTA
45.4856	236.1538	ORTI
44.5604	236.8834	ORTN
44.1185	236.8237	ORUG
45.5864	239.3134	ORWA
46.8226	240.8321	OTHL
48.4178	237.6634	OTIS
46.8284	240.8256	OTLO
47.4746	237.7952	OYLR
42.9817	242.9354	P018
43.3002	244.6883	P019
47.0022	241.4342	P020
48.6747	241.2697	P021
45.2318	241.9862	P022
44.8984	243.897	P023
47.5622	244.1576	P024
48.731	243.7125	P025
45.3829	247.3828	P045
47.0296	246.6683	P046
48.4213	246.7803	P047
45.653	248.7958	P048
48.8095	248.7516	P050
42.9674	235.986	P061
43.1124	238.9093	P062
44.9227	239.0538	P063
47.9698	236.5123	P064
46.844	239.0669	P065
42.099	236.3144	P179
42.2754	236.3677	P191
43.5328	245.1372	P350
43.8744	245.2808	P351
43.8491	245.9039	P352
44.0545	246.0212	P353
44.1085	246.0211	P354
44.2179	246.2779	P355
44.2271	246.4181	P357
44.4019	246.7593	P358
43.4825	248.4705	P359
44.3179	248.5493	P360
44.5603	248.5603	P361
42.2091	235.7742	P362
42.8601	235.946	P363
43.0903	235.5907	P364
43.3955	235.7465	P365
43.6143	236.0204	P366
44.5852	235.9384	P367
42.5035	236.6166	P368
43.1401	236.5705	P369
42.191	237.3436	P370
43.3633	236.9421	P371
45.4281	242.7483	P372
43.6225	236.6667	P373
44.3819	236.4094	P374
44.6893	236.573	P375
44.9412	236.8977	P376
44.0521	237.1129	P377
44.535	237.0691	P378
44.4965	237.423	P379
42.2597	238.2203	P380
43.0018	240.0482	P381
43.1771	238.2304	P382
44.3422	237.7828	P383
44.8411	237.5172	P384
44.4348	238.0542	P385
44.4028	241.0322	P386
44.2968	238.4255	P387
42.4688	239.6224	P388
43.812	239.3966	P389
43.034	241.0715	P390
42.2546	241.5875	P391
43.4468	240.999	P392
43.2345	242.108	P393
44.8349	242.2004	P394
45.0223	236.1425	P395
45.3095	236.1771	P396
46.4216	236.2008	P397
46.9258	236.0839	P398
47.4339	236.387	P399
47.5133	236.1875	P400
47.9372	235.443	P401
47.7662	235.6941	P402
48.0623	235.8591	P403
45.1585	236.6097	P404
45.6293	236.3562	P405
45.1904	236.8477	P406
45.9546	236.069	P407
46.2005	236.6234	P408
45.8513	236.7605	P409
46.1111	236.9214	P410
45.538	236.8426	P411
45.2211	237.4109	P412
48.4265	239.8504	P413
45.8349	237.3072	P414
46.656	236.2701	P415
47.0399	238.4031	P416
46.5747	236.7021	P417
47.2366	236.5922	P418
47.4093	236.6335	P419
46.5886	237.1337	P420
46.5319	237.5708	P421
46.7979	243.0203	P422
47.2879	237.0588	P423
47.8232	237.1253	P424
46.4527	237.1546	P425
47.8027	237.4854	P426
45.4302	237.6594	P427
45.3446	238.3273	P428
45.6761	238.1226	P429
47.0038	236.5638	P430
46.5721	238.0115	P431
46.6229	238.3168	P432
44.5325	240.128	P433
47.7402	238.9244	P434
48.0595	236.4967	P435
48.0453	236.8657	P436
48.0018	237.5408	P437
48.4191	237.3297	P438
48.7082	237.0907	P439
48.8562	237.5067	P440
48.916	237.8604	P441
48.2605	238.3845	P442
48.5096	238.7144	P443
48.7302	238.9325	P444
45.5901	239.3278	P445
46.1157	237.1072	P446
45.4528	240.3099	P447
45.9106	239.9948	P448
46.2598	240.369	P449
45.9533	240.4558	P450
46.7928	240.9586	P451
47.4035	240.5127	P452
47.7591	241.2545	P453
47.9538	241.0074	P454
44.4856	247.2715	P455
44.8635	248.7749	P456
45.0412	248.7274	P457
44.7657	248.6985	P458
42.2122	247.2812	P675
44.6542	248.662	P676
42.8789	246.1317	P677
43.449	247.1954	P678
44.0398	246.6935	P679
44.5984	248.9013	P680
44.3998	247.3635	P681
42.8267	248.2655	P683
43.9191	248.5495	P684
